Year,Foundry,Process Size,Transistors,Die Size,Production,GPU Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Bandwidth,TMUs,ROPs,Pixel Rate,Texture Rate,Slot Width,TDP,Outputs,Power Connectors,DirectX,OpenGL,Manufacturer,CORES,Shading Units,FP32 (float) performance,Shader Model
2020,Samsung,8 nm,"17,400 million",392 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,152.0,80.0,133.2 GPixel/s,253.1 GTexel/s,Dual-slot,200 W,"1x HDMI 2.1
3x DisplayPort 1.4a",1x 12-pin,12 Ultimate (12_2),4.6,NVIDIA,4864,4864.0,16.20 TFLOPS,6.6
2020,Samsung,8 nm,"17,400 million",392 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,184.0,96.0,165.6 GPixel/s,317.4 GTexel/s,Dual-slot,220 W,"1x HDMI 2.1
3x DisplayPort 1.4a",1x 12-pin,12 Ultimate (12_2),4.6,NVIDIA,5888,5888.0,20.31 TFLOPS,6.6
2020,Samsung,8 nm,"28,300 million",628 mm²,Active,,"1188 MHz
19 Gbps effective",10 GB,GDDR6X,320 bit,760.3 GB/s,272.0,96.0,164.2 GPixel/s,465.1 GTexel/s,Dual-slot,320 W,"1x HDMI 2.1
3x DisplayPort 1.4a",1x 12-pin,12 Ultimate (12_2),4.6,NVIDIA,8704,8704.0,29.77 TFLOPS,6.6
2020,Samsung,8 nm,"28,300 million",628 mm²,Active,,"1219 MHz
19.5 Gbps effective",24 GB,GDDR6X,384 bit,936.2 GB/s,328.0,112.0,189.8 GPixel/s,556.0 GTexel/s,Triple-slot,350 W,"1x HDMI 2.1
3x DisplayPort 1.4a",1x 12-pin,12 Ultimate (12_2),4.6,NVIDIA,10496,10496.0,35.58 TFLOPS,6.6
2020,TSMC,12 nm,"9,000 million",350 mm²,End-of-life,,System Shared,System Shared,System Shared,System Shared,System Dependent,24.0,16.0,22.03 GPixel/s,33.05 GTexel/s,IGP,15 W,No outputs,,12 (12_1),4.6,NVIDIA,384,384.0,"1,058 GFLOPS",6.4
2020,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1750 MHz
14 Gbps effective",16 GB,GDDR6,256 bit,448.0 GB/s,192.0,64.0,98.88 GPixel/s,296.6 GTexel/s,IGP,110 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,3072,3072.0,9.492 TFLOPS,6.6
2020,TSMC,12 nm,"18,600 million",754 mm²,Active,,"1750 MHz
14 Gbps effective",24 GB,GDDR6,384 bit,672.0 GB/s,288.0,96.0,139.7 GPixel/s,419.0 GTexel/s,,unknown,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,4608,4608.0,13.41 TFLOPS,6.6
2020,TSMC,12 nm,"4,700 million",200 mm²,Active,,"1500 MHz
12 Gbps effective",4 GB,GDDR6,128 bit,192.0 GB/s,56.0,32.0,52.80 GPixel/s,92.40 GTexel/s,IGP,50 W,No outputs,None,12 (12_1),4.6,NVIDIA,896,896.0,2.957 TFLOPS,6.6
2020,Samsung,8 nm,"28,300 million",628 mm²,Active,,"2000 MHz
16 Gbps effective",48 GB,GDDR6,384 bit,768.0 GB/s,336.0,112.0,201.6 GPixel/s,604.8 GTexel/s,Dual-slot,300 W,4x DisplayPort 1.4a,8-pin EPS,12 Ultimate (12_2),4.6,NVIDIA,10752,10752.0,38.71 TFLOPS,6.6
2020,TSMC,12 nm,"4,700 million",200 mm²,Active,,"1250 MHz
10 Gbps effective",2 GB,GDDR6,64 bit,80.00 GB/s,56.0,32.0,54.24 GPixel/s,94.92 GTexel/s,IGP,18 W,No outputs,None,12 (12_1),4.6,NVIDIA,896,896.0,3.037 TFLOPS,6.6
2019,Samsung,14 nm,"3,300 million",132 mm²,End-of-life,,"1752 MHz
7 Gbps effective",3 GB,GDDR5,96 bit,84.10 GB/s,48.0,24.0,34.61 GPixel/s,69.22 GTexel/s,,75 W,No outputs,None,12 (12_1),4.6,NVIDIA,768,768.0,2.215 TFLOPS,6.4
2019,TSMC,12 nm,"4,700 million",200 mm²,Active,,"2001 MHz
8 Gbps effective",4 GB,GDDR5,128 bit,128.1 GB/s,56.0,32.0,53.28 GPixel/s,93.24 GTexel/s,Dual-slot,75 W,"1x DVI
1x HDMI 2.0
1x DisplayPort 1.4a",None,12 (12_1),4.6,NVIDIA,896,896.0,2.984 TFLOPS,6.6
2019,TSMC,12 nm,"4,700 million",200 mm²,Active,,"1751 MHz
7 Gbps effective",4 GB,GDDR5,128 bit,112.1 GB/s,64.0,32.0,39.84 GPixel/s,79.68 GTexel/s,,50 W,No outputs,None,12 (12_1),4.6,NVIDIA,1024,1024.0,2.550 TFLOPS,6.6
2019,TSMC,12 nm,"4,700 million",200 mm²,Active,,"2001 MHz
8 Gbps effective",4 GB,GDDR5,128 bit,128.1 GB/s,64.0,32.0,49.92 GPixel/s,99.84 GTexel/s,,50 W,No outputs,None,12 (12_1),4.6,NVIDIA,1024,1024.0,3.195 TFLOPS,6.6
2019,TSMC,12 nm,"6,600 million",284 mm²,Active,,"1500 MHz
12 Gbps effective",4 GB,GDDR6,128 bit,192.0 GB/s,80.0,32.0,55.20 GPixel/s,138.0 GTexel/s,Dual-slot,100 W,"1x DVI
1x HDMI 2.0
1x DisplayPort 1.4a",1x 6-pin,12 (12_1),4.6,NVIDIA,1280,1280.0,4.416 TFLOPS,6.6
2019,TSMC,12 nm,"6,600 million",284 mm²,Active,,"2001 MHz
8 Gbps effective",6 GB,GDDR5,192 bit,192.1 GB/s,88.0,48.0,85.68 GPixel/s,157.1 GTexel/s,Dual-slot,120 W,"1x DVI
1x HDMI 2.0
1x DisplayPort 1.4a",1x 8-pin,12 (12_1),4.6,NVIDIA,1408,1408.0,5.027 TFLOPS,6.6
2019,TSMC,12 nm,"6,600 million",284 mm²,Active,,"1750 MHz
14 Gbps effective",6 GB,GDDR6,192 bit,336.0 GB/s,88.0,48.0,85.68 GPixel/s,157.1 GTexel/s,Dual-slot,125 W,"1x DVI
1x HDMI 2.0
1x DisplayPort 1.4a",1x 8-pin,12 (12_1),4.6,NVIDIA,1408,1408.0,5.027 TFLOPS,6.6
2019,TSMC,12 nm,"6,600 million",284 mm²,Active,,"1500 MHz
12 Gbps effective",6 GB,GDDR6,192 bit,288.0 GB/s,96.0,48.0,84.96 GPixel/s,169.9 GTexel/s,Dual-slot,120 W,"1x DVI
1x HDMI 2.0
1x DisplayPort 1.4a",1x 8-pin,12 (12_1),4.6,NVIDIA,1536,1536.0,5.437 TFLOPS,6.6
2019,TSMC,12 nm,"6,600 million",284 mm²,Active,,"1500 MHz
12 Gbps effective",6 GB,GDDR6,192 bit,288.0 GB/s,96.0,48.0,64.08 GPixel/s,128.2 GTexel/s,MXM Module,unknown,No outputs,None,12 (12_1),4.6,NVIDIA,1536,1536.0,4.101 TFLOPS,6.6
2019,TSMC,12 nm,"6,600 million",284 mm²,Active,,"1500 MHz
12 Gbps effective",6 GB,GDDR6,192 bit,288.0 GB/s,96.0,48.0,76.32 GPixel/s,152.6 GTexel/s,MXM Module,unknown,No outputs,None,12 (12_1),4.6,NVIDIA,1536,1536.0,4.884 TFLOPS,6.6
2019,Samsung,14 nm,"3,300 million",132 mm²,End-of-life,,"1502 MHz
6 Gbps effective",2 GB,GDDR5,64 bit,48.06 GB/s,24.0,16.0,24.51 GPixel/s,36.77 GTexel/s,IGP,25 W,No outputs,None,12 (12_1),4.6,NVIDIA,384,384.0,"1,177 GFLOPS",6.4
2019,Samsung,14 nm,"1,800 million",74 mm²,End-of-life,,"1502 MHz
6 Gbps effective",2 GB,GDDR5,64 bit,48.06 GB/s,16.0,16.0,24.50 GPixel/s,24.50 GTexel/s,IGP,10 W,No outputs,None,12 (12_1),4.6,NVIDIA,256,256.0,783.9 GFLOPS,6.4
2019,Samsung,14 nm,"1,800 million",74 mm²,End-of-life,,"1502 MHz
6 Gbps effective",2 GB,GDDR5,64 bit,48.06 GB/s,24.0,16.0,16.61 GPixel/s,24.91 GTexel/s,IGP,10 W,No outputs,None,12 (12_1),4.6,NVIDIA,384,384.0,797.2 GFLOPS,6.4
2019,Samsung,14 nm,"1,800 million",74 mm²,End-of-life,,"1502 MHz
6 Gbps effective",2 GB,GDDR5,64 bit,48.06 GB/s,24.0,16.0,25.31 GPixel/s,37.97 GTexel/s,IGP,25 W,No outputs,None,12 (12_1),4.6,NVIDIA,384,384.0,"1,215 GFLOPS",6.4
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1750 MHz
14 Gbps effective",6 GB,GDDR6,192 bit,336.0 GB/s,120.0,48.0,80.64 GPixel/s,201.6 GTexel/s,Dual-slot,160 W,"1x DVI
1x HDMI 2.0
2x DisplayPort 1.4a
1x USB Type-C",1x 8-pin,12 Ultimate (12_2),4.6,NVIDIA,1920,1920.0,6.451 TFLOPS,6.6
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1353 MHz
10.8 Gbps effective",6 GB,GDDR6,192 bit,259.8 GB/s,120.0,48.0,57.60 GPixel/s,144.0 GTexel/s,MXM Module,115 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,1920,1920.0,4.608 TFLOPS,6.6
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1750 MHz
14 Gbps effective",6 GB,GDDR6,192 bit,336.0 GB/s,120.0,48.0,57.60 GPixel/s,144.0 GTexel/s,MXM Module,115 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,1920,1920.0,4.608 TFLOPS,6.6
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1375 MHz
11 Gbps effective",6 GB,GDDR6,192 bit,264.0 GB/s,120.0,48.0,74.88 GPixel/s,187.2 GTexel/s,MXM Module,65 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,1920,1920.0,5.990 TFLOPS,6.6
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,136.0,64.0,105.6 GPixel/s,224.4 GTexel/s,Dual-slot,175 W,"1x DVI
1x HDMI 2.0
2x DisplayPort 1.4a
1x USB Type-C",1x 8-pin,12 Ultimate (12_2),4.6,NVIDIA,2176,2176.0,7.181 TFLOPS,6.6
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1500 MHz
12 Gbps effective",8 GB,GDDR6,256 bit,384.0 GB/s,144.0,64.0,75.84 GPixel/s,170.6 GTexel/s,MXM Module,90 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,2304,2304.0,5.460 TFLOPS,6.6
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,144.0,64.0,92.16 GPixel/s,207.4 GTexel/s,MXM Module,115 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,2304,2304.0,6.636 TFLOPS,6.6
2019,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,160.0,64.0,113.3 GPixel/s,283.2 GTexel/s,Dual-slot,215 W,"1x HDMI 2.0
3x DisplayPort 1.4a
1x USB Type-C",1x 6-pin + 1x 8-pin,12 Ultimate (12_2),4.6,NVIDIA,2560,2560.0,9.062 TFLOPS,6.6
2019,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1500 MHz
12 Gbps effective",8 GB,GDDR6,256 bit,384.0 GB/s,184.0,64.0,70.08 GPixel/s,201.5 GTexel/s,Dual-slot,80 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,2944,2944.0,6.447 TFLOPS,6.6
2019,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,184.0,64.0,101.8 GPixel/s,292.6 GTexel/s,Dual-slot,150 W,No outputs,,12 Ultimate (12_2),4.6,NVIDIA,2944,2944.0,9.362 TFLOPS,6.6
2019,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1937 MHz
15.5 Gbps effective",8 GB,GDDR6,256 bit,495.9 GB/s,192.0,64.0,116.2 GPixel/s,348.5 GTexel/s,Dual-slot,250 W,"1x HDMI 2.0
3x DisplayPort 1.4a
1x USB Type-C",1x 6-pin + 1x 8-pin,12 Ultimate (12_2),4.6,NVIDIA,3072,3072.0,11.15 TFLOPS,6.6
2019,TSMC,20 nm,"2,000 million",118 mm²,End-of-life,,System Shared,System Shared,System Shared,System Shared,System Dependent,16.0,16.0,14.74 GPixel/s,14.74 GTexel/s,IGP,10 W,No outputs,,12 (12_1),4.6,NVIDIA,128,128.0,235.8 GFLOPS,6.4
2019,TSMC,16 nm,"4,400 million",200 mm²,End-of-life,1291 MHz,"1502 MHz
6 Gbps effective",4 GB,GDDR5,128 bit,96.13 GB/s,72.0,32.0,41.31 GPixel/s,92.95 GTexel/s,MXM Module,75 W,No outputs,None,12 (12_1),4.6,NVIDIA,1152,1152.0,2.974 TFLOPS,6.4
2019,TSMC,16 nm,"4,400 million",200 mm²,End-of-life,,"1502 MHz
6 Gbps effective",3.75 GB,GDDR5,128 bit,96.13 GB/s,72.0,32.0,41.31 GPixel/s,92.95 GTexel/s,MXM Module,75 W,No outputs,None,12 (12_1),4.6,NVIDIA,1152,1152.0,2.974 TFLOPS,6.4
2019,TSMC,16 nm,"4,400 million",200 mm²,End-of-life,,"1251 MHz
10 Gbps effective",5 GB,GDDR5X,160 bit,200.2 GB/s,80.0,40.0,59.72 GPixel/s,119.4 GTexel/s,Single-slot,75 W,4x DisplayPort 1.4a,None,12 (12_1),4.6,NVIDIA,1280,1280.0,3.822 TFLOPS,6.4
2019,Samsung,14 nm,"1,800 million",74 mm²,End-of-life,,"1502 MHz
6 Gbps effective",2 GB,GDDR5,64 bit,48.06 GB/s,24.0,16.0,23.89 GPixel/s,35.83 GTexel/s,,18 W,No outputs,None,12 (12_1),4.6,NVIDIA,384,384.0,"1,147 GFLOPS",6.4
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1500 MHz
12 Gbps effective",6 GB,GDDR6,192 bit,288.0 GB/s,120.0,64.0,77.76 GPixel/s,145.8 GTexel/s,IGP,60 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,1920,1920.0,4.666 TFLOPS,6.6
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1750 MHz
14 Gbps effective",6 GB,GDDR6,192 bit,336.0 GB/s,120.0,64.0,88.32 GPixel/s,165.6 GTexel/s,IGP,80 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,1920,1920.0,5.299 TFLOPS,6.6
2019,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1750 MHz
14 Gbps effective",6 GB,GDDR6,192 bit,336.0 GB/s,120.0,64.0,88.32 GPixel/s,165.6 GTexel/s,IGP,80 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,1920,1920.0,5.299 TFLOPS,6.6
2019,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1625 MHz
13 Gbps effective",8 GB,GDDR6,256 bit,416.0 GB/s,160.0,64.0,88.32 GPixel/s,220.8 GTexel/s,IGP,80 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,2560,2560.0,7.066 TFLOPS,6.6
2019,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,160.0,64.0,99.84 GPixel/s,249.6 GTexel/s,IGP,110 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,2560,2560.0,7.987 TFLOPS,6.6
2019,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1500 MHz
12 Gbps effective",16 GB,GDDR6,256 bit,384.0 GB/s,192.0,64.0,86.40 GPixel/s,259.2 GTexel/s,IGP,80 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,3072,3072.0,8.294 TFLOPS,6.6
2019,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1750 MHz
14 Gbps effective",16 GB,GDDR6,256 bit,448.0 GB/s,192.0,64.0,113.3 GPixel/s,339.8 GTexel/s,IGP,110 W,No outputs,None,12 Ultimate (12_2),4.6,NVIDIA,3072,3072.0,10.87 TFLOPS,6.6
2019,TSMC,12 nm,"4,700 million",200 mm²,Active,,"1250 MHz
5 Gbps effective",4 GB,GDDR5,128 bit,80.00 GB/s,56.0,32.0,43.20 GPixel/s,75.60 GTexel/s,IGP,50 W,No outputs,None,12 (12_1),4.6,NVIDIA,896,896.0,2.419 TFLOPS,6.6
2019,TSMC,12 nm,"4,700 million",200 mm²,Active,,"2001 MHz
8 Gbps effective",4 GB,GDDR5,128 bit,128.1 GB/s,56.0,32.0,46.56 GPixel/s,81.48 GTexel/s,IGP,50 W,No outputs,None,12 (12_1),4.6,NVIDIA,896,896.0,2.607 TFLOPS,6.6
2019,TSMC,12 nm,"4,700 million",200 mm²,Active,,"1751 MHz
7 Gbps effective",4 GB,GDDR5,128 bit,112.1 GB/s,64.0,32.0,51.84 GPixel/s,103.7 GTexel/s,IGP,40 W,No outputs,None,12 (12_1),4.6,NVIDIA,1024,1024.0,3.318 TFLOPS,6.6
2019,TSMC,12 nm,"4,700 million",200 mm²,Active,,"2001 MHz
8 Gbps effective",4 GB,GDDR5,128 bit,128.1 GB/s,64.0,32.0,57.12 GPixel/s,114.2 GTexel/s,IGP,60 W,No outputs,None,12 (12_1),4.6,NVIDIA,1024,1024.0,3.656 TFLOPS,6.6
2019,TSMC,16 nm,"2,000 million",100 mm²,End-of-life,,"1600 MHz
3.2 Gbps effective",4 GB,DDR4,64 bit,25.60 GB/s,16.0,16.0,12.29 GPixel/s,12.29 GTexel/s,,15 W,No outputs,None,12 (12_1),4.6,NVIDIA,256,256.0,393.2 GFLOPS,6.4
2019,TSMC,12 nm,"21,100 million",815 mm²,End-of-life,,"1106 MHz
2.2 Gbps effective",32 GB,HBM2,4096 bit,"1,133 GB/s",320.0,128.0,176.6 GPixel/s,441.6 GTexel/s,Dual-slot,250 W,No outputs,None,12 (12_1),4.6,NVIDIA,5120,5120.0,14.13 TFLOPS,6.6
2019,TSMC,12 nm,"21,100 million",815 mm²,End-of-life,,"1106 MHz
2.2 Gbps effective",32 GB,HBM2,4096 bit,"1,133 GB/s",320.0,128.0,195.8 GPixel/s,489.6 GTexel/s,Dual-slot,250 W,No outputs,None,12 (12_1),4.6,NVIDIA,5120,5120.0,15.67 TFLOPS,6.6
2019,TSMC,12 nm,"21,100 million",815 mm²,End-of-life,,"1106 MHz
2.2 Gbps effective",16 GB,HBM2,4096 bit,"1,133 GB/s",320.0,128.0,204.4 GPixel/s,511.0 GTexel/s,Dual-slot,250 W,No outputs,None,12 (12_1),4.6,NVIDIA,5120,5120.0,16.35 TFLOPS,6.6
2019,TSMC,12 nm,"21,100 million",815 mm²,End-of-life,,"1106 MHz
2.2 Gbps effective",32 GB,HBM2,4096 bit,"1,133 GB/s",320.0,128.0,204.4 GPixel/s,511.0 GTexel/s,Dual-slot,250 W,No outputs,2x 8-pin,12 (12_1),4.6,NVIDIA,5120,5120.0,16.35 TFLOPS,6.6
2018,Samsung,14 nm,"1,800 million",74 mm²,End-of-life,,"1050 MHz
2.1 Gbps effective",2 GB,DDR4,64 bit,16.80 GB/s,24.0,16.0,22.06 GPixel/s,33.10 GTexel/s,Single-slot,20 W,"1x DVI
1x HDMI 2.0",None,12 (12_1),4.6,NVIDIA,384,384.0,"1,059 GFLOPS",6.4
2018,TSMC,28 nm,"1,270 million",118 mm²,End-of-life,1058 MHz,"1250 MHz
5 Gbps effective",2 GB,GDDR5,128 bit,80.00 GB/s,32.0,16.0,8.464 GPixel/s,33.86 GTexel/s,Single-slot,65 W,"2x DVI
1x mini-HDMI 1.4a",1x 6-pin,12 (11_0),4.6,NVIDIA,384,384.0,812.5 GFLOPS,5.1
2018,Samsung,14 nm,"3,300 million",132 mm²,End-of-life,,"1752 MHz
7 Gbps effective",3 GB,GDDR5,96 bit,84.10 GB/s,48.0,24.0,36.43 GPixel/s,72.86 GTexel/s,Dual-slot,75 W,"1x DVI
1x HDMI 2.0
1x DisplayPort 1.4a",None,12 (12_1),4.6,NVIDIA,768,768.0,2.332 TFLOPS,6.4
2018,Samsung,14 nm,"3,300 million",132 mm²,End-of-life,,"1752 MHz
7 Gbps effective",4 GB,GDDR5,128 bit,112.1 GB/s,40.0,16.0,18.22 GPixel/s,45.56 GTexel/s,,75 W,No outputs,None,12 (12_1),4.6,NVIDIA,640,640.0,"1,458 GFLOPS",6.4
2018,Samsung,14 nm,"3,300 million",132 mm²,End-of-life,,"1752 MHz
7 Gbps effective",4 GB,GDDR5,128 bit,112.1 GB/s,48.0,32.0,41.31 GPixel/s,61.97 GTexel/s,,75 W,No outputs,None,12 (12_1),4.6,NVIDIA,768,768.0,1.983 TFLOPS,6.4
2018,TSMC,16 nm,"7,200 million",314 mm²,End-of-life,,"1001 MHz
8 Gbps effective",6 GB,GDDR5X,192 bit,192.2 GB/s,80.0,48.0,82.03 GPixel/s,136.7 GTexel/s,Dual-slot,120 W,"1x DVI
1x HDMI 2.0
3x DisplayPort 1.4a",1x 6-pin,12 (12_1),4.6,NVIDIA,1280,1280.0,4.375 TFLOPS,6.4
2018,TSMC,16 nm,"7,200 million",314 mm²,End-of-life,,"2002 MHz
8 Gbps effective",6 GB,GDDR5,192 bit,192.2 GB/s,80.0,48.0,81.98 GPixel/s,136.6 GTexel/s,Dual-slot,120 W,"1x DVI
1x HDMI 2.0
3x DisplayPort 1.4a",1x 6-pin,12 (12_1),4.6,NVIDIA,1280,1280.0,4.372 TFLOPS,6.4
2018,TSMC,16 nm,"4,400 million",200 mm²,End-of-life,,"2002 MHz
8 Gbps effective",6 GB,GDDR5,192 bit,192.2 GB/s,80.0,48.0,82.03 GPixel/s,136.7 GTexel/s,Dual-slot,120 W,"1x DVI
1x HDMI 2.0
3x DisplayPort 1.4a",1x 6-pin,12 (12_1),4.6,NVIDIA,1280,1280.0,4.375 TFLOPS,6.4
2018,TSMC,16 nm,"7,200 million",314 mm²,End-of-life,,"1001 MHz
8 Gbps effective",8 GB,GDDR5X,256 bit,256.3 GB/s,80.0,64.0,109.4 GPixel/s,136.7 GTexel/s,Dual-slot,120 W,"1x DVI
1x HDMI 2.0
3x DisplayPort 1.4a",1x 6-pin,12 (12_1),4.6,NVIDIA,1280,1280.0,4.375 TFLOPS,6.4
2018,TSMC,16 nm,"7,200 million",314 mm²,End-of-life,,"1001 MHz
8 Gbps effective",8 GB,GDDR5X,256 bit,256.3 GB/s,120.0,64.0,107.7 GPixel/s,202.0 GTexel/s,Dual-slot,150 W,"1x DVI
1x HDMI 2.0
3x DisplayPort 1.4a",1x 8-pin,12 (12_1),4.6,NVIDIA,1920,1920.0,6.463 TFLOPS,6.4
2018,TSMC,16 nm,"11,800 million",471 mm²,End-of-life,,"1376 MHz
11 Gbps effective",10 GB,GDDR5X,320 bit,440.3 GB/s,200.0,80.0,133.6 GPixel/s,334.0 GTexel/s,Dual-slot,250 W,"1x HDMI 2.0
3x DisplayPort 1.4a",1x 6-pin + 1x 8-pin,12 (12_1),4.6,NVIDIA,3200,3200.0,10.69 TFLOPS,6.4
2018,TSMC,12 nm,"10,800 million",445 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,144.0,64.0,103.7 GPixel/s,233.3 GTexel/s,Dual-slot,175 W,"1x DVI
1x HDMI 2.0
2x DisplayPort 1.4a
1x USB Type-C",1x 8-pin,12 Ultimate (12_2),4.6,NVIDIA,2304,2304.0,7.465 TFLOPS,6.6
2018,TSMC,12 nm,"13,600 million",545 mm²,Active,,"1750 MHz
14 Gbps effective",8 GB,GDDR6,256 bit,448.0 GB/s,184.0,64.0,109.4 GPixel/s,314.6 GTexel/s,Dual-slot,215 W,"1x HDMI 2.0
3x DisplayPort 1.4a
1x USB Type-C",1x 6-pin + 1x 8-pin,12 Ultimate (12_2),4.6,NVIDIA,2944,2944.0,10.07 TFLOPS,6.6
2018,TSMC,12 nm,"18,600 million",754 mm²,Active,,"1750 MHz
14 Gbps effective",11 GB,GDDR6,352 bit,616.0 GB/s,272.0,88.0,136.0 GPixel/s,420.2 GTexel/s,Dual-slot,250 W,"1x HDMI 2.0
3x DisplayPort 1.4a
1x USB Type-C",2x 8-pin,12 Ultimate (12_2),4.6,NVIDIA,4352,4352.0,13.45 TFLOPS,6.6
2018,TSMC,12 nm,"9,000 million",350 mm²,End-of-life,,System Shared,System Shared,System Shared,System Shared,System Dependent,32.0,16.0,22.03 GPixel/s,44.06 GTexel/s,IGP,30 W,No outputs,,12 (12_1),4.6,NVIDIA,512,512.0,"1,410 GFLOPS",6.4
2018,TSMC,16 nm,"11,800 million",471 mm²,End-of-life,,"1376 MHz
11 Gbps effective",5 GB,GDDR5X,320 bit,440.3 GB/s,200.0,80.0,134.6 GPixel/s,336.6 GTexel/s,Dual-slot,250 W,No outputs,2x 8-pin,12 (12_1),4.6,NVIDIA,3200,3200.0,10.77 TFLOPS,6.4
2018,TSMC,16 nm,"11,800 million",471 mm²,End-of-life,,"2002 MHz
8 Gbps effective",10 GB,GDDR5,320 bit,320.3 GB/s,200.0,80.0,133.6 GPixel/s,334.0 GTexel/s,Dual-slot,250 W,No outputs,2x 8-pin,12 (12_1),4.6,NVIDIA,3200,3200.0,10.69 TFLOPS,6.4
2018,TSMC,16 nm,"7,200 million",314 mm²,End-of-life,,"2002 MHz
8 Gbps effective",4 GB,GDDR5,256 bit,256.3 GB/s,160.0,64.0,107.7 GPixel/s,269.3 GTexel/s,Dual-slot,unknown,No outputs,1x 8-pin,12 (12_1),4.6,NVIDIA,2560,2560.0,8.617 TFLOPS,6.4
2018,TSMC,12 nm,"21,100 million",815 mm²,End-of-life,,"848 MHz
1696 Mbps effective",32 GB,HBM2,4096 bit,868.4 GB/s,320.0,128.0,208.3 GPixel/s,520.6 GTexel/s,Dual-slot,250 W,4x DisplayPort 1.4a,8-pin EPS,12 (12_1),4.6,NVIDIA,5120,5120.0,16.66 TFLOPS,6.6
2018,TSMC,16 nm,"7,200 million",314 mm²,End-of-life,,"1753 MHz
7 Gbps effective",6 GB,GDDR5,192 bit,168.3 GB/s,112.0,64.0,89.86 GPixel/s,157.2 GTexel/s,MXM Module,75 W,No outputs,None,12 (12_1),4.6,NVIDIA,1792,1792.0,5.032 TFLOPS,6.4
2018,TSMC,16 nm,"7,200 million",314 mm²,End-of-life,,"1753 MHz
7 Gbps effective",6 GB,GDDR5,192 bit,168.3 GB/s,112.0,64.0,98.75 GPixel/s,172.8 GTexel/s,MXM Module,75 W,No outputs,None,12 (12_1),4.6,NVIDIA,1792,1792.0,5.530 TFLOPS,6.4
2018,TSMC,16 nm,"7,200 million",314 mm²,End-of-life,,"1502 MHz
6 Gbps effective",8 GB,GDDR5,256 bit,192.3 GB/s,144.0,64.0,105.4 GPixel/s,237.2 GTexel/s,MXM Module,100 W,No outputs,None,12 (12_1),4.6,NVIDIA,2304,2304.0,7.589 TFLOPS,6.4
2018,Samsung,14 nm,"1,800 million",74 mm²,End-of-life,,"1253 MHz
5 Gbps effective",2 GB,GDDR5,64 bit,40.10 GB/s,16.0,16.0,24.29 GPixel/s,24.29 GTexel/s,,18 W,No outputs,None,12 (12_1),4.6,NVIDIA,256,256.0,777.2 GFLOPS,6.4
